CustomerID,LastPurchase,FirstPurchase,NumTransactions,TotalSpend,TotalItems,UniqueProducts,UniqueCategories,PrimaryCountry,Recency,CustomerLifespan,AOV,PurchaseFreqPerMonth,IsUK,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment,behavioral_entropy
12502,2011-09-05 11:52:00,2011-02-03 10:41:00,5,2995.8699,794,101,9,Spain,95,214,599.173974609375,0.7009345794392523,0,3,4,5,12,Potential Loyal,0.6871011894705062
12503,2010-05-04 13:59:00,2010-05-04 13:59:00,1,896.0,560,1,1,Spain,583,0,896.0,1.0,0,1,1,3,5,Lost,0.0
12504,2011-11-21 16:02:00,2010-04-22 10:24:00,4,689.05,453,10,3,Germany,17,578,172.2624969482422,0.20761245674740486,0,5,3,3,11,Loyal,0.3155697198037642
12505,2010-10-27 09:18:00,2010-10-27 09:18:00,1,787.2,318,41,7,Italy,408,0,787.2000122070312,1.0,0,2,1,3,6,Lost,0.6812317688677606
12506,2011-04-21 08:54:00,2011-04-21 08:54:00,1,73.5,23,23,4,France,232,0,73.5,1.0,0,2,1,1,4,Lost,0.5011929417736865
12507,2011-07-28 17:09:00,2010-05-04 09:23:00,4,1508.06,1244,45,5,Spain,133,450,377.0150146484375,0.26666666666666666,0,3,3,4,10,Potential Loyal,0.4703758506508662
12508,2011-11-13 15:37:00,2011-11-10 16:27:00,2,398.27,272,57,9,France,25,2,199.13499450683594,2.0,0,4,2,2,8,Loyal,0.7937888221438676
12509,2011-02-28 14:45:00,2011-02-28 14:45:00,1,158.5,54,6,2,France,283,0,158.5,1.0,0,2,1,1,4,Lost,0.29834362199577563
12510,2011-07-20 10:15:00,2009-12-04 13:47:00,7,3039.03,2021,92,10,Spain,142,592,434.1471470424107,0.3547297297297297,0,3,4,5,12,Potential Loyal,0.7606833921611843
12511,2010-10-07 10:39:00,2010-10-07 10:39:00,1,3084.02,1753,190,10,Greece,428,0,3084.02001953125,1.0,0,1,1,5,7,Lost,0.7498127113839859
12512,2011-10-04 14:55:00,2011-10-04 14:53:00,2,138.03,99,31,7,Israel,65,0,69.01499938964844,2.0,0,3,2,1,6,Potential Loyal,0.6710649267966551
12513,2011-08-19 10:51:00,2011-08-19 10:51:00,1,558.29,459,34,6,France,112,0,558.2899780273438,1.0,0,3,1,2,6,Potential Loyal,0.7433513547393608
12514,2011-03-17 16:38:00,2010-03-08 12:18:00,2,1597.76,840,76,6,Italy,266,374,798.8800048828125,0.16042780748663102,0,2,2,4,8,Lost,0.699170234201355
12515,2010-12-21 15:43:00,2010-12-21 15:43:00,1,278.7,128,15,3,Italy,352,0,278.70001220703125,1.0,0,2,1,1,4,Lost,0.3049815675986848
12516,2011-09-23 09:13:00,2010-04-19 14:14:00,4,2288.62,1932,48,7,Germany,77,521,572.155029296875,0.23032629558541265,0,3,3,4,10,Potential Loyal,0.5985291460451427
12517,2011-11-11 13:57:00,2011-06-02 15:13:00,4,2322.84,1361,231,8,Germany,27,161,580.7100219726562,0.7453416149068324,0,4,3,4,11,Loyal,0.7752266897894415
12518,2011-12-09 10:13:00,2011-08-21 13:18:00,5,1840.89,1306,83,10,Germany,0,109,368.1780029296875,1.3761467889908257,0,5,4,4,13,Champions,0.7748233095719742
12519,2011-10-07 09:26:00,2010-08-20 08:21:00,2,636.54,390,33,7,Germany,63,413,318.2699890136719,0.14527845036319612,0,3,2,3,8,Potential Loyal,0.6342606963336948
12520,2011-09-21 15:23:00,2011-03-11 11:35:00,5,2346.26,1423,120,9,Germany,78,194,469.252001953125,0.7731958762886598,0,3,4,4,11,Potential Loyal,0.7123285322582088
12521,2011-07-20 10:51:00,2011-07-20 10:51:00,1,545.68,306,37,8,Germany,142,0,545.6799926757812,1.0,0,3,1,2,6,Potential Loyal,0.7020226967668524
12522,2011-10-31 15:30:00,2011-10-19 14:41:00,2,156.72,192,10,7,Germany,38,12,78.36000061035156,2.0,0,4,2,1,7,Loyal,0.5711720024416652
12523,2011-11-20 12:55:00,2009-12-07 13:46:00,23,4030.15,2256,175,9,France,18,712,175.22390879755434,0.9691011235955056,0,5,5,5,15,Champions,0.732514944381128
12524,2011-11-30 15:31:00,2010-02-08 14:41:00,17,9794.109,7104,156,8,Germany,8,660,576.1240808823529,0.7727272727272727,0,5,5,5,15,Champions,0.48792811739123604
12525,2010-07-29 16:08:00,2010-03-02 14:01:00,3,883.73,504,55,7,France,497,149,294.57666015625,0.6040268456375839,0,1,3,3,7,At Risk,0.7447499692519065
12526,2011-12-09 12:09:00,2011-09-06 14:19:00,3,1172.66,624,63,7,Germany,0,93,390.8866780598958,0.9677419354838709,0,5,3,3,11,Loyal,0.7279908837003946
12527,2011-09-19 11:55:00,2010-06-28 15:37:00,5,717.51,525,25,6,Germany,81,447,143.502001953125,0.33557046979865773,0,3,4,3,10,Potential Loyal,0.5689616456597227
12528,2011-11-30 14:40:00,2011-01-31 09:05:00,6,1645.48,740,49,6,Germany,8,303,274.2466634114583,0.594059405940594,0,5,4,4,13,Champions,0.3388917963707592
12529,2010-06-29 13:10:00,2010-06-29 13:10:00,1,316.48,192,21,7,France,527,0,316.4800109863281,1.0,0,1,1,2,4,Lost,0.7827877418103987
12530,2011-10-11 12:34:00,2010-03-07 14:37:00,9,3381.26,2692,93,8,Germany,59,582,375.695556640625,0.4639175257731959,0,3,5,5,13,Champions,0.6655086824571538
12531,2011-11-25 11:12:00,2010-01-22 14:17:00,2,1771.2,1110,125,8,Germany,14,671,885.5999755859375,0.08941877794336811,0,5,2,4,11,Loyal,0.746433302757466
12532,2011-11-09 13:47:00,2011-11-09 13:47:00,1,313.83,151,15,5,France,29,0,313.8299865722656,1.0,0,4,1,2,7,Loyal,0.6860135214583443
12533,2010-03-22 10:56:00,2009-12-01 11:50:00,2,1223.89,696,62,7,Germany,627,110,611.9450073242188,0.5454545454545455,0,1,2,3,6,Lost,0.6870063197035506
12534,2011-08-01 10:26:00,2011-08-01 10:26:00,1,981.18,645,62,7,Germany,130,0,981.1799926757812,1.0,0,3,1,3,7,Potential Loyal,0.6956452016404386
12535,2011-09-09 08:48:00,2011-06-06 12:47:00,2,716.35,219,28,6,France,91,94,358.17498779296875,0.6382978723404256,0,3,2,3,8,Potential Loyal,0.6599955172686213
12536,2011-10-11 14:52:00,2011-10-11 14:52:00,1,4264.71,2789,258,9,France,58,0,4264.7099609375,1.0,0,4,1,5,10,Loyal,0.8313902955914583
12537,2010-10-27 08:36:00,2010-10-27 08:36:00,1,612.94,446,42,6,Sweden,408,0,612.9400024414062,1.0,0,2,1,2,5,Lost,0.6839873784157076
12538,2011-11-10 17:16:00,2010-11-26 13:02:00,2,640.45,336,33,6,Spain,28,349,320.2250061035156,0.17191977077363899,0,4,2,3,9,Loyal,0.6990863191380636
12539,2011-11-17 13:30:00,2009-12-23 13:00:00,7,11186.75,4534,275,10,Spain,21,694,1598.107142857143,0.3025936599423631,0,4,4,5,13,Champions,0.7816778101894024
12540,2011-11-20 11:31:00,2009-12-07 16:56:00,32,19250.49,10911,353,10,Spain,19,712,601.5778198242188,1.348314606741573,0,4,5,5,14,Champions,0.7689883495462329
12541,2011-11-10 10:40:00,2011-03-04 09:32:00,3,841.18,675,45,8,Spain,29,251,280.39333089192706,0.3585657370517928,0,4,3,3,10,Loyal,0.8174601689851173
12542,2010-08-12 19:12:00,2010-03-09 16:26:00,2,481.88,522,39,5,Spain,483,156,240.94000244140625,0.3846153846153846,0,1,2,2,5,Lost,0.5183083687363441
12543,2010-09-17 15:51:00,2010-09-17 15:51:00,1,840.25,683,42,7,Spain,447,0,840.25,1.0,0,1,1,3,5,Lost,0.7238049549659231
12544,2011-11-03 16:15:00,2011-11-03 16:15:00,1,316.7,134,18,4,Spain,35,0,316.70001220703125,1.0,0,4,1,2,7,Loyal,0.5935732361883174
12545,2011-09-25 13:39:00,2011-03-25 12:04:00,2,832.39,517,41,5,Spain,74,184,416.19500732421875,0.32608695652173914,0,3,2,3,8,Potential Loyal,0.6803984133571469
12546,2011-10-24 12:09:00,2011-09-23 09:44:00,2,1021.5,628,58,8,Spain,46,31,510.75,1.9354838709677418,0,4,2,3,9,Loyal,0.7827254300220812
12547,2011-05-26 12:38:00,2010-07-27 13:55:00,3,299.58002,306,12,4,Spain,197,302,99.86000569661458,0.2980132450331126,0,2,3,2,7,At Risk,0.5253748507267599
12548,2011-06-26 15:35:00,2011-06-26 15:35:00,1,67.200005,48,4,2,Spain,165,0,67.20000457763672,1.0,0,3,1,1,5,Potential Loyal,0.24421905028821556
12549,2010-05-13 12:05:00,2010-01-11 12:29:00,5,1570.68,1365,37,6,USA,575,121,314.1360107421875,1.2396694214876034,0,1,4,4,9,At Risk,0.591343256496972
12550,2011-09-21 14:35:00,2011-09-21 14:35:00,1,824.83,564,56,7,Spain,78,0,824.8300170898438,1.0,0,3,1,3,7,Potential Loyal,0.7259940499336865
12551,2010-12-17 11:23:00,2010-12-17 11:23:00,1,168.0,100,10,1,Spain,357,0,168.0,1.0,0,2,1,1,4,Lost,0.0
12552,2011-10-31 12:11:00,2011-10-31 12:11:00,1,317.82,85,19,5,Italy,39,0,317.82000732421875,1.0,0,4,1,2,7,Loyal,0.6278235897899879
12553,2011-12-01 16:38:00,2010-10-12 13:35:00,12,4104.75,2297,108,9,France,7,415,342.0625,0.8674698795180723,0,5,5,5,15,Champions,0.7950910679236889
12554,2010-09-17 12:29:00,2010-09-17 12:29:00,1,384.5,237,25,6,Spain,448,0,384.5,1.0,0,1,1,2,4,Lost,0.7161331944937567
12556,2011-10-20 13:06:00,2011-07-11 13:35:00,2,603.71,358,100,8,Spain,49,100,301.8550109863281,0.6,0,4,2,2,8,Loyal,0.7658671585702435
12557,2011-11-23 16:59:00,2009-12-17 10:39:00,8,18716.14,6782,15,3,Spain,15,706,2339.517578125,0.3399433427762039,0,5,4,5,14,Champions,0.3560328563250607
12558,2011-12-02 10:41:00,2011-12-02 10:41:00,1,269.96,196,11,4,USA,7,0,269.9599914550781,1.0,0,5,1,1,7,Loyal,0.4829551395799015
12559,2011-02-02 09:49:00,2011-01-24 10:12:00,2,525.71,281,20,5,Germany,310,8,262.8550109863281,2.0,0,2,2,2,6,Lost,0.5416061067034597
12560,2011-12-04 13:54:00,2011-07-19 15:55:00,2,1918.01,1098,90,8,Germany,4,137,959.0050048828125,0.43795620437956206,0,5,2,4,11,Loyal,0.7670129613194061
12561,2011-02-10 11:39:00,2011-02-10 11:39:00,1,238.85,177,16,5,Germany,302,0,238.85000610351562,1.0,0,2,1,1,4,Lost,0.523088434718137
12562,2011-12-01 17:20:00,2010-09-30 13:13:00,9,4426.92,2297,112,9,France,7,427,491.87999131944446,0.6323185011709602,0,5,5,5,15,Champions,0.7467997943455176
12563,2010-10-27 09:52:00,2010-10-27 09:52:00,1,221.23999,112,12,3,Italy,408,0,221.239990234375,1.0,0,2,1,1,4,Lost,0.3702753674501709
12564,2011-03-23 14:55:00,2011-03-23 14:55:00,1,402.9,130,20,3,France,260,0,402.8999938964844,1.0,0,2,1,2,5,Lost,0.23243544546255956
12565,2011-02-24 10:34:00,2011-02-24 10:34:00,1,145.92,80,9,3,Saudi Arabia,288,0,145.9199981689453,1.0,0,2,1,1,4,Lost,0.3712746059606044
12566,2011-09-14 14:30:00,2011-09-14 14:30:00,1,297.65,262,18,4,Germany,85,0,297.6499938964844,1.0,0,3,1,2,6,Potential Loyal,0.4685528821485968
12567,2011-11-17 11:02:00,2010-02-11 10:30:00,15,12467.86,6017,364,10,France,22,644,831.1906901041667,0.6987577639751553,0,4,5,5,14,Champions,0.7989534082013374
12568,2010-03-05 09:15:00,2010-03-05 09:15:00,1,52.0,47,4,4,Germany,644,0,52.0,1.0,0,1,1,1,3,Lost,0.486449878007293
12569,2011-12-07 16:24:00,2011-04-01 13:47:00,32,3152.69,1747,91,8,Germany,1,250,98.52156066894531,3.84,0,5,5,5,15,Champions,0.5149425448908707
12571,2011-10-31 10:19:00,2011-08-10 12:35:00,2,519.61,523,31,6,France,39,81,259.80499267578125,0.7407407407407407,0,4,2,2,8,Loyal,0.7292349830226791
12572,2011-12-01 09:20:00,2011-10-19 08:20:00,2,912.42,446,52,8,Germany,8,43,456.2099914550781,1.3953488372093024,0,5,2,3,10,Loyal,0.734289932675145
12573,2011-04-26 15:52:00,2010-08-31 17:25:00,5,717.41003,479,107,9,France,226,237,143.4820068359375,0.6329113924050632,0,2,4,3,9,At Risk,0.7037961786826661
12574,2011-01-28 09:20:00,2011-01-28 09:20:00,1,182.45,59,10,4,France,315,0,182.4499969482422,1.0,0,2,1,1,4,Lost,0.4972251778001793
12575,2010-09-08 13:09:00,2010-07-01 09:15:00,2,568.82,312,33,4,France,456,69,284.4100036621094,0.8695652173913044,0,1,2,2,5,Lost,0.569998871050961
12576,2011-11-04 10:11:00,2010-07-01 13:46:00,8,2062.72,1492,113,8,Poland,35,490,257.8399963378906,0.489795918367347,0,4,4,4,12,Loyal,0.7352243522000983
12577,2011-11-04 13:24:00,2009-12-03 19:31:00,8,1627.3,1190,256,10,France,34,700,203.41250610351562,0.34285714285714286,0,4,4,4,12,Loyal,0.8336556163549871
12578,2011-11-18 13:30:00,2010-09-22 11:19:00,4,4026.45,2358,148,9,Italy,20,422,1006.6124877929688,0.2843601895734597,0,4,3,5,12,Loyal,0.5698711029410013
12579,2011-09-22 17:15:00,2011-09-22 17:15:00,1,386.42,282,28,6,France,77,0,386.4200134277344,1.0,0,3,1,2,6,Potential Loyal,0.6884741708138914
12580,2011-04-07 10:24:00,2010-05-12 11:45:00,2,962.9,564,51,6,Germany,246,329,481.45001220703125,0.182370820668693,0,2,2,3,7,Lost,0.6066570444596985
12581,2011-10-31 08:56:00,2011-10-31 08:56:00,1,179.71,160,14,4,Germany,39,0,179.7100067138672,1.0,0,4,1,1,6,Loyal,0.5603598816183915
12582,2011-04-15 08:45:00,2010-05-11 09:55:00,4,1820.4,981,87,9,Finland,238,338,455.1000061035156,0.35502958579881655,0,2,3,4,9,At Risk,0.6987522214212649
12583,2011-12-07 08:07:00,2009-12-06 11:57:00,27,13295.44,8920,140,10,France,2,730,492.42371961805554,1.1095890410958904,0,5,5,5,15,Champions,0.8089891237787256
12584,2011-12-06 09:35:00,2011-03-04 15:15:00,9,2254.15,413,43,6,Italy,3,276,250.46110026041666,0.9782608695652175,0,5,5,4,14,Champions,0.5937660806527715
12585,2011-04-19 13:39:00,2010-12-23 12:58:00,2,1824.1,1267,76,6,Germany,233,117,912.0499877929688,0.5128205128205129,0,2,2,4,8,Lost,0.6891450039468384
12586,2011-11-22 16:24:00,2009-12-16 13:15:00,4,2062.67,687,82,10,Italy,16,706,515.66748046875,0.16997167138810196,0,5,3,4,12,Loyal,0.7526002318822111
12587,2011-12-02 12:47:00,2011-12-02 12:47:00,1,104.0,50,3,1,Finland,7,0,104.0,1.0,0,5,1,1,7,Loyal,0.0
12588,2011-10-31 15:01:00,2010-04-21 12:22:00,3,718.78,432,30,6,Finland,38,558,239.59334309895834,0.16129032258064516,0,4,3,3,10,Loyal,0.4203088602100765
12589,2011-11-11 10:19:00,2010-01-19 12:26:00,6,3294.91,1741,119,8,France,28,660,549.1516520182291,0.2727272727272727,0,4,4,5,13,Champions,0.7086339948167282
12590,2011-05-12 14:46:00,2011-05-12 14:46:00,1,9341.26,4282,67,7,Germany,210,0,9341.259765625,1.0,0,2,1,5,8,Lost,0.632139091720178
12591,2011-01-26 14:35:00,2010-10-27 10:42:00,3,1128.15,669,62,6,Italy,316,91,376.0500081380208,0.989010989010989,0,2,3,3,8,At Risk,0.5824298513891601
12592,2011-09-08 15:04:00,2010-07-08 14:06:00,4,1723.64,1866,40,5,Germany,91,427,430.9100036621094,0.28103044496487123,0,3,3,4,10,Potential Loyal,0.4813341323588128
12593,2011-08-23 12:43:00,2011-05-05 09:29:00,3,382.1,204,13,4,France,108,110,127.36666870117188,0.8181818181818182,0,3,3,2,8,Potential Loyal,0.5027389572852156
12594,2011-11-02 12:20:00,2010-03-03 13:51:00,14,4890.11,2761,77,9,Italy,37,608,349.29356166294644,0.6907894736842105,0,4,5,5,14,Champions,0.7267661443854205
12595,2010-07-23 09:10:00,2010-07-23 09:10:00,1,281.02,270,18,5,Germany,504,0,281.0199890136719,1.0,0,1,1,1,3,Lost,0.483899542522313
12596,2011-10-19 13:02:00,2011-04-11 13:22:00,2,450.27002,468,24,6,Spain,50,190,225.135009765625,0.31578947368421056,0,4,2,2,8,Loyal,0.5085917146574983
12597,2011-11-20 13:33:00,2011-03-16 14:00:00,4,3195.22,2214,183,10,Spain,18,248,798.8049926757812,0.48387096774193544,0,5,3,5,13,Champions,0.7997012700066962
12598,2011-11-30 12:18:00,2010-03-01 09:58:00,10,4192.09,2887,129,8,France,9,639,419.208984375,0.4694835680751174,0,5,5,5,15,Champions,0.746298834268921
12599,2011-11-10 13:34:00,2010-05-11 10:42:00,13,2026.72,2174,46,8,France,28,548,155.90153620793268,0.7116788321167884,0,4,5,4,13,Champions,0.6318463935985152
12600,2011-11-11 10:29:00,2009-12-07 13:37:00,20,4444.35,1379,51,9,Germany,28,703,222.2175048828125,0.8534850640113798,0,4,5,5,14,Champions,0.6323775086217639
12601,2011-06-03 10:17:00,2010-10-31 10:57:00,6,573.26,284,23,6,Germany,189,214,95.5433349609375,0.8411214953271028,0,2,4,2,8,At Risk,0.5860440151245396
12602,2011-10-12 11:22:00,2011-10-12 11:22:00,1,153.12,162,12,2,France,58,0,153.1199951171875,1.0,0,4,1,1,6,Loyal,0.21582714351716323
12603,2011-11-18 10:42:00,2011-11-18 10:42:00,1,613.2,56,1,1,Germany,21,0,613.2000122070312,1.0,0,4,1,3,8,Loyal,0.0
12604,2011-09-21 14:08:00,2011-03-23 12:06:00,2,236.18001,200,14,5,France,78,182,118.09000396728516,0.32967032967032966,0,3,2,1,6,Potential Loyal,0.5513993130890393
12605,2010-11-28 14:18:00,2010-09-07 14:21:00,3,1124.9501,921,62,8,Germany,375,81,374.9833577473958,1.111111111111111,0,2,3,3,8,At Risk,0.7603107100944673
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,1,1579.51,1228,101,8,USA,59,0,1579.510009765625,1.0,0,3,1,4,8,Potential Loyal,0.7317873688047959
12608,2010-10-31 10:49:00,2010-10-31 10:49:00,1,415.79,323,16,4,United Kingdom,404,0,415.7900085449219,1.0,1,2,1,2,5,Lost,0.4130928096385509
12609,2011-09-22 16:34:00,2009-12-20 13:30:00,9,3006.86,1518,127,8,Germany,77,641,334.09556749131946,0.42121684867394693,0,3,5,5,13,Champions,0.6158515703780632
12610,2011-11-17 09:34:00,2011-08-05 13:52:00,4,1747.54,1039,84,9,Italy,22,103,436.885009765625,1.1650485436893205,0,4,3,4,11,Loyal,0.756535964759132
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,1,1193.32,846,65,8,Italy,51,0,1193.3199462890625,1.0,0,4,1,3,8,Loyal,0.6002703128388027
12612,2011-09-26 15:35:00,2011-09-26 15:35:00,1,668.04,260,18,3,Germany,73,0,668.0399780273438,1.0,0,3,1,3,7,Potential Loyal,0.2323055780778989
12613,2011-10-13 14:59:00,2009-12-14 13:10:00,9,6295.07,4133,217,8,Germany,56,668,699.4522026909722,0.4041916167664671,0,4,5,5,14,Champions,0.5752223071888988
12614,2011-03-07 10:22:00,2011-03-07 10:22:00,1,315.6,76,20,3,Germany,277,0,315.6000061035156,1.0,0,2,1,2,5,Lost,0.3885615954412666
12615,2011-12-07 15:02:00,2010-03-18 14:09:00,8,5362.98,3296,197,8,France,1,629,670.3724975585938,0.3815580286168522,0,5,4,5,14,Champions,0.7621338659311468
12616,2011-09-05 15:17:00,2010-11-16 11:38:00,3,1023.1,492,31,6,France,94,293,341.0333251953125,0.3071672354948805,0,3,3,3,9,Potential Loyal,0.6685054691685045
12617,2011-11-10 14:39:00,2011-11-10 14:39:00,1,355.53,213,39,7,France,28,0,355.5299987792969,1.0,0,4,1,2,7,Loyal,0.6077906219206382
12618,2011-11-18 11:10:00,2011-11-18 11:10:00,1,137.31,95,10,5,Italy,21,0,137.30999755859375,1.0,0,4,1,1,6,Loyal,0.5310442008435147
12619,2011-11-23 14:52:00,2010-05-28 12:52:00,9,3085.7002,3500,53,8,Germany,15,544,342.85557725694446,0.4963235294117647,0,5,5,5,15,Champions,0.5673931063333355
12620,2011-11-25 10:20:00,2011-05-19 12:10:00,3,1303.41,1179,88,8,France,14,189,434.4700113932292,0.4761904761904762,0,5,3,4,12,Loyal,0.8512475760412666
12621,2011-12-08 11:25:00,2010-02-09 12:01:00,35,22525.81,13808,343,10,Germany,1,666,643.5945870535714,1.5765765765765767,0,5,5,5,15,Champions,0.7866192749943371
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,1,162.1,68,10,5,Germany,231,0,162.10000610351562,1.0,0,2,1,1,4,Lost,0.6558902071408438
12623,2011-03-08 13:50:00,2010-01-12 11:45:00,7,3315.84,1947,111,8,Germany,275,420,473.69144112723217,0.5,0,2,4,5,11,At Risk,0.6499905501155253
12624,2011-08-25 15:04:00,2011-06-15 12:34:00,2,569.13,351,35,6,France,105,71,284.56500244140625,0.8450704225352113,0,3,2,2,7,Potential Loyal,0.604280285567148
12625,2011-05-12 09:54:00,2010-04-22 11:33:00,4,4678.88,3282,143,7,Germany,211,384,1169.719970703125,0.3125,0,2,3,5,10,At Risk,0.771830538195636
12626,2011-11-16 16:06:00,2011-01-17 11:01:00,9,5954.48,3416,231,9,Germany,22,303,661.60888671875,0.8910891089108911,0,4,5,5,14,Champions,0.7728698470251602
12627,2011-11-29 12:07:00,2011-07-22 13:59:00,6,4082.53,2730,161,8,Germany,10,129,680.4216715494791,1.3953488372093024,0,5,4,5,14,Champions,0.7437991967171791
12628,2011-12-05 13:15:00,2011-10-06 09:28:00,3,732.46,445,33,7,Germany,3,60,244.1533406575521,1.5,0,5,3,3,11,Loyal,0.8041421334765765
12629,2010-11-19 09:18:00,2010-10-12 16:40:00,2,1198.22,713,39,7,Sweden,385,37,599.1099853515625,1.6216216216216215,0,2,2,3,7,Lost,0.6422502664435458
12630,2011-11-30 10:48:00,2011-10-27 10:41:00,2,1030.88,542,59,10,Finland,9,34,515.4400024414062,1.7647058823529411,0,5,2,3,10,Loyal,0.7555698172929286
12631,2011-10-13 13:53:00,2010-01-15 14:50:00,6,3321.57,1603,130,9,Finland,56,635,553.5950113932291,0.28346456692913385,0,4,4,5,13,Champions,0.7247383707445719
12632,2010-07-07 09:39:00,2010-05-24 09:07:00,2,714.88,689,31,6,Germany,520,44,357.44000244140625,1.3636363636363638,0,1,2,3,6,Lost,0.6628366837600523
12633,2011-10-12 11:40:00,2010-07-02 11:44:00,7,5156.16,3209,219,10,Germany,58,466,736.5943080357143,0.45064377682403434,0,4,4,5,13,Champions,0.7394530390293097
12634,2010-06-09 15:41:00,2010-06-09 15:41:00,1,360.0,336,19,5,USA,547,0,360.0,1.0,0,1,1,2,4,Lost,0.5824961776365196
12635,2011-09-11 11:04:00,2010-09-09 10:50:00,4,2624.41,1932,158,8,Germany,89,367,656.1024780273438,0.32697547683923706,0,3,3,4,10,Potential Loyal,0.7951986573756896
12637,2011-10-03 13:46:00,2010-06-14 13:36:00,12,8142.31,4273,294,10,France,66,476,678.5258382161459,0.7563025210084033,0,3,5,5,13,Champions,0.7961117011902348
12638,2011-11-06 13:11:00,2010-03-10 10:30:00,2,681.49,657,46,7,Sweden,32,606,340.7449951171875,0.09900990099009901,0,4,2,3,9,Loyal,0.7398936316252365
12639,2011-04-15 12:48:00,2010-03-22 09:05:00,3,1072.37,625,57,6,Sweden,238,389,357.4566650390625,0.23136246786632392,0,2,3,3,8,At Risk,0.5968723148427588
12640,2011-11-16 11:52:00,2011-09-19 12:01:00,3,994.58,301,46,8,France,23,57,331.52667236328125,1.5789473684210527,0,4,3,3,10,Loyal,0.6464504223023466
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,145.9,71,9,4,Sweden,114,0,145.89999389648438,1.0,0,3,1,1,5,Potential Loyal,0.35724320871546134
12642,2011-11-14 15:03:00,2011-08-24 09:23:00,3,905.26,546,38,7,Germany,24,82,301.7533365885417,1.0975609756097562,0,4,3,3,10,Loyal,0.7629543185539315
12643,2011-08-03 12:56:00,2010-04-07 14:16:00,11,7849.42,4762,13,5,France,127,482,713.5836292613636,0.6846473029045643,0,3,5,5,13,Champions,0.5995098117243792
12644,2011-08-02 10:33:00,2010-01-14 13:02:00,4,1900.49,1031,105,9,Germany,129,564,475.12249755859375,0.2127659574468085,0,3,3,4,10,Potential Loyal,0.6396557067920817
12645,2011-11-06 12:38:00,2010-02-09 10:49:00,8,3215.3,2107,110,9,Germany,33,635,401.9125061035156,0.3779527559055118,0,4,4,5,13,Champions,0.6976294161034081
12646,2011-12-05 10:14:00,2011-10-21 12:52:00,2,1346.97,897,43,7,USA,4,44,673.4849853515625,1.3636363636363638,0,5,2,4,11,Loyal,0.6757229164145515
12647,2011-11-17 12:56:00,2010-01-13 15:06:00,35,14916.35,6726,239,10,Germany,21,672,426.1814174107143,1.5625,0,4,5,5,14,Champions,0.6767222260956226
12648,2011-07-08 11:55:00,2010-01-07 18:38:00,4,1039.0,513,37,6,Germany,154,546,259.75,0.21978021978021978,0,3,3,3,9,Potential Loyal,0.5399858353024215
12649,2011-08-24 14:41:00,2010-01-12 17:24:00,8,2096.65,1948,93,7,Germany,106,588,262.08123779296875,0.4081632653061224,0,3,4,4,11,Potential Loyal,0.7212792772079903
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,242.44,250,19,5,France,2,0,242.44000244140625,1.0,0,5,1,1,7,Loyal,0.5894368034307055
12651,2011-01-09 12:46:00,2010-08-31 15:21:00,4,377.75,265,30,6,France,334,130,94.4375,0.9230769230769231,0,2,3,2,7,At Risk,0.7296958683268544
12652,2011-01-12 15:00:00,2010-10-01 15:16:00,2,891.03,529,50,7,France,330,102,445.5150146484375,0.5882352941176471,0,2,2,3,7,Lost,0.6319796686631649
12653,2011-07-14 10:41:00,2010-07-01 09:56:00,3,4160.83,1681,76,9,Israel,148,378,1386.943359375,0.2380952380952381,0,3,3,5,11,Potential Loyal,0.6680147703301158
